,userid,lat,lng,center
287681,914,33.78743174,-84.38355723,20
878404,3759,33.0453266,-96.82770409999999,15
196182,588,30.264627299999997,-97.73948193,0
828333,3449,34.21463215,-119.0672697,48
265412,842,40.7643254,-73.9791078,18
894289,3899,30.333498699999996,-97.82305955,0
943243,4318,47.609577200000004,-122.3411858,7
943416,4318,47.63752769,-122.35638859999999,7
373333,1271,41.58475847,-87.55913853,14
683419,2935,36.025045500000004,-115.1208428,25
689616,2964,40.67737455,-73.98317763,18
944462,4321,32.83552765,-97.13115692,15
226558,696,34.05474913,-118.38340929999998,48
303905,984,51.502218,-0.07422208799999999,1
739923,3176,30.4989494,-97.72237988,0
893550,3888,32.78629264,-96.79543764,15
709076,3054,41.358981899999996,-72.87262559,18
184288,567,40.56314973,-111.89043000000001,22
317814,1045,35.26113342,-96.93965297,32
957925,4450,37.53706067,-122.3278894,2
551252,2241,30.27112068,-97.75353415,0
487990,1785,33.91211775,-117.86714180000001,48
648166,2762,42.70252398,-89.00827575,14
16138,85,37.43651542,-122.17832209999999,2
64229,225,30.24739793,-97.75568247,0
876060,3756,47.60818119,-122.33964089999999,7
320079,1052,36.77248627,-119.8055628,2
648171,2762,43.03007069,-87.97359109,14
596358,2486,24.54655045,-81.79752728,11
133036,443,39.04383563,-94.59637790000001,12
68324,241,47.62318357,-122.3222744,7
190335,578,40.74457463,-73.97626877,18
503982,1922,30.32515167,-97.9676628,0
283432,898,37.294462700000004,-121.9642388,2
856060,3608,31.57853523,-97.17196783,15
629762,2679,37.76536316,-122.3966432,2
580861,2366,32.83990067,-79.85674312,5
529256,2082,40.76928469,-73.98398663,18
163363,513,44.94770024,-93.29753995,23
145704,471,30.26360797,-97.73956776,0
234928,728,39.5624268,-104.8784065,9
126881,420,39.00921643,-94.4615221,12
764646,3252,42.37342895,-71.12193435,10
795628,3359,30.2673447,-97.7398467,0
730002,3140,33.63863258,-84.43714142,20
25045,119,26.19050822,-80.13444193,11
699025,3006,34.14582852,-118.41483090000001,48
762248,3245,33.98339038,-118.09729650000001,48
195772,588,30.26955485,-97.74220705,0
480445,1755,33.88243545,-118.3277446,48
704107,3018,30.24906982,-97.75004715,0
92985,326,30.40950332,-97.67899033,0
530137,2095,43.0182523,-85.68786743,14
679323,2909,33.94625739999999,-83.40742478,20
96682,335,30.20345448,-97.87880658,0
321148,1060,37.31966311,-122.0447159,2
389451,1344,41.891171500000006,-87.63411503,14
826317,3446,47.488412,-122.1613598,7
98248,337,35.5409388,-97.56481548,32
676407,2894,41.89083531,-87.62431640000001,14
762422,3245,34.01364512,-118.4164622,48
89071,313,30.26703253,-97.73859344,0
781451,3312,36.12627978,-94.14318723,49
299031,969,51.89005127,-0.48436200100000004,1
103495,346,38.94320735,-95.28132367,12
969271,4496,28.56727023,-81.3265729,26
274468,869,45.00736147,-93.40040683,23
79122,267,30.27174353,-97.74512528,0
254914,790,45.58487222,-122.4046952,42
636563,2707,39.94633993,-75.13083838,47
905613,3999,45.51714328,-73.57960224,36
298960,968,39.53544843,-119.8669591,2
7118,32,30.23927192,-97.75217698,0
631758,2688,38.64211512,-77.29744434,3
299846,974,40.76322275,-73.98356706,18
376041,1282,36.63568693,-93.21475842,49
897876,3934,38.32281675,-122.31506340000001,2
762672,3245,34.01435823,-118.49769479999999,48
765876,3254,41.0474399,-73.56698182,18
883616,3796,45.52085417,-123.0449887,42
715272,3087,48.45989022,-123.4979898,7
998717,4636,50.83088382,-0.14749283300000002,1
18423,98,32.75641073,-97.32863957,15
254461,786,42.40100328,-71.06858512,10
247744,774,33.94201287,-84.69177397,20
754922,3229,32.89746165,-97.04034805,15
54909,205,21.27907697,-157.7869114,4
652466,2786,51.51148058,-0.119336817,1
930499,4243,47.66141047,-122.34046540000001,7
567751,2338,33.82695201,-118.0251605,48
931374,4256,37.37703726,-122.0644012,2
1006721,4669,37.76711715,-121.9835252,2
127832,428,44.88313468,-93.2110343,23
737657,3165,29.64894559,-82.35296845,26
572047,2355,32.71434315,-117.140275,8
118903,400,39.04401111,-94.59704876,12
846575,3539,43.5679259,-116.2207463,35
984262,4571,32.90932811,-96.7430767,15
74175,248,39.05108728,-94.58592252,12
733137,3157,39.05154512,-95.70586323,12
647883,2761,33.81143821,-117.9214207,48
42158,170,33.68082463,-117.91768770000002,48
948953,4368,37.785410399999996,-122.39946869999999,2
1042689,4797,32.78108649,-96.80771154,15
166932,521,38.94469778,-77.44522231,3
571228,2350,33.94353796,-118.40716840000002,48
174133,535,30.17548884,-97.82341361,0
431491,1488,30.00530548,-90.11005617,24
455740,1618,41.78922492,-87.59558201,14
803704,3384,47.66163955,-122.33613000000001,7
796559,3360,30.62654782,-96.33102179,31
1040685,4794,30.23858064,-97.79216969,0
429783,1485,45.43024638,-76.33625789,36
795094,3358,34.14730653,-118.427329,48
511635,1969,40.76548585,-74.07075763,18
298992,968,39.32831407,-120.1839817,2
610374,2590,37.45516928,-122.18700459999998,2
198206,592,33.08459968,-96.58236958,15
132091,443,38.81486983,-94.52525417,12
396736,1359,53.50436963,-113.61359250000001,39
997199,4632,33.05467242,-96.77093678,15
281898,898,36.61673533,-121.9001373,2
921815,4161,26.11924719,-80.13622164,11
250339,777,34.0176767,-118.4985494,48
676571,2896,32.78013072,-96.8037343,15
664784,2839,47.58706975,-122.2410405,7
170258,531,30.20155733,-97.66712666,0
1032944,4773,49.13020083,-122.83966229999999,7
207508,635,46.06529182,-118.3437703,35
952771,4397,37.7890371,-122.40839879999999,2
60983,219,35.47957846,-97.52161145,32
198744,598,37.32223382,-122.03201809999999,2
381891,1307,37.32064431,-121.9487035,2
990801,4603,48.42556572,-123.35824170000001,7
859428,3631,30.40209308,-97.72562027,0
905644,3999,45.523674299999996,-73.55177832,36
435465,1508,41.07557423,-81.51238561,30
495502,1834,29.73102,-95.392105,31
374817,1274,33.7391141,-84.36500287,20
1012024,4688,33.14300693,-96.80397023,15
240891,743,32.23184078,-110.95379399999999,21
73424,247,49.26760153,-122.9992068,7
815740,3415,32.95349598,-96.85244305,15
160359,503,39.05438807,-95.67882278,12
1023154,4743,32.94277648,-97.11574838,15
30223,130,37.78432523,-122.41783649999999,2
473005,1709,33.62868942,-117.93156950000001,48
754784,3228,42.557964399999996,-83.44102263,30
971101,4503,35.610226000000004,-97.57138252,32
959474,4466,37.76186893,-122.465923,2
945940,4349,38.93287569,-77.08546381,3
336269,1120,37.76750044,-122.42455420000002,2
777090,3295,33.80460022,-117.92060729999999,48
966784,4492,31.335789000000002,-94.74464853,31
760975,3244,39.10060562,-76.80068633,3
463138,1661,26.31133737,-80.15363805,11
347756,1174,37.80404651,-122.4031625,2
36477,148,30.27122855,-97.74175643,0
779083,3300,45.62732665,-122.67256200000001,42
163432,513,44.98048698,-93.27603418,23
252363,783,43.07113717,-89.40668464,14
716011,3087,46.73094398,-117.16440949999999,35
938679,4297,25.79802532,-80.12903115,11
638999,2720,19.308113100000003,-81.376537,11
668031,2854,32.89746165,-97.04034805,15
88858,312,30.27997662,-97.75919240000002,0
263766,834,26.267026,-98.20826,29
412478,1407,36.01761153,-115.1178554,25
104602,350,30.26910295,-97.74939537,0
181901,555,21.27898252,-157.81349780000002,4
758345,3236,37.00653685,-94.5503574,49
108128,360,33.81805845,-117.90055339999999,48
567121,2331,58.88983112,-2.89024925,27
267203,845,32.94464129,-97.12767899,15
340626,1146,36.02008238,-115.26091299999999,25
744225,3199,33.92522507,-84.33562113,20
315287,1019,37.788042600000004,-122.40823400000001,2
194566,585,37.7899971,-122.402395,2
760771,3243,38.61931821,-76.93550169,3
176050,540,35.84108176,-78.68039131,28
951117,4390,33.50852867,-112.0285153,21
945283,4332,40.72463226,-74.00074005,18
390287,1346,37.40094023,-122.11443909999998,2
254649,786,42.35915437,-71.14836216,10
979470,4542,33.10169464,-117.21693799999998,8
886454,3819,32.80487434,-96.79891248,15
122189,406,39.04403687,-94.61889641,12
755209,3229,32.9534899,-96.82504953,15
238038,738,42.244731,-71.906607,10
403348,1388,39.16214447,-84.42418093,44
75976,254,37.75199099,-122.42094669999999,2
87083,303,30.26407362,-97.74262279,0
129058,434,30.24619973,-97.74530441,0
836152,3476,32.89628985,-97.0965578,15
607193,2569,38.990343599999996,-77.15207557,3
1025897,4749,41.56258581,-87.66852736,14
436251,1511,35.59580008,-82.55711025,5
672897,2882,29.84632286,-95.39373614,31
533610,2112,33.60588491,-114.97852209999999,8
850483,3574,30.29611945,-97.83241509999999,0
690030,2967,49.26399595,-123.15121289999999,7
1961,2,33.98858374,-118.4037681,48
858218,3625,40.64010712,-73.78641129,18
791902,3348,38.9917602,-77.03172327,3
842278,3502,39.09236645,-77.54081577,3
493709,1827,21.30246943,-157.84389140000002,4
547640,2211,28.48606266,-81.43268108,26
961861,4475,37.38010699,-122.0736301,2
309908,999,41.8858771,-87.62814403,14
599473,2505,37.40118147,-122.10630139999999,2
156304,491,32.7329757,-97.44253382,15
809419,3396,33.12766834,-96.72855735,15
809886,3399,43.03808565,-76.27397726,36
515425,1997,33.77788961,-118.1733763,48
162383,510,37.78866642,-122.4420798,2
108126,360,33.80955118,-117.91897420000001,48
517730,2013,25.70949325,-100.34029129999999,29
804628,3384,47.65203237,-122.1449906,7
564250,2313,35.4654541,-97.50915527,32
162650,511,42.35387415,-71.10548973,10
636011,2706,32.47501146,-96.83390671,15
995494,4627,30.31702548,-97.74959671,0
319042,1052,36.82198418,-119.7718321,2
553549,2252,35.86001335,-86.84691825,34
284064,900,33.88141641,-84.46272969,20
134894,444,28.55452695,-81.20057328,26
143413,468,32.74652123,-97.33812153,15
1009097,4678,30.264627299999997,-97.74198174,0
487732,1784,38.27269702,-121.9421814,2
999225,4641,45.52439687,-122.7688953,42
926287,4210,38.96743734,-95.23510015,12
930848,4248,36.09558870000001,-115.1758039,25
186734,573,33.80308207,-118.3277081,48
271548,862,38.59797609,-90.48979179999999,6
934724,4273,38.98244412,-94.84767437,12
873680,3742,30.26767433,-97.74571563,0
416643,1426,35.84278182,-90.66847752,33
857620,3623,31.52334853,-97.16710943,15
138764,450,30.23992286,-81.38727390000001,26
599598,2505,37.36632014,-122.0260584,2
896504,3914,30.54230958,-97.71604388,0
878195,3758,29.42612293,-98.48667822,0
163427,513,44.85543282,-93.24117722,23
605863,2560,47.61807465,-122.3259983,7
948652,4368,37.75976521,-122.4190021,2
787050,3336,36.06146428,-112.1084077,21
928476,4226,39.75571903,-105.00543590000002,9
123526,408,28.54637157,-81.37761517,26
224764,695,40.00823968,-105.2694726,9
792528,3349,28.47461788,-81.45134908,26
329873,1102,35.09228843,-81.66318102,5
114136,381,29.98064352,-95.51327565,31
1000660,4648,32.81065925,-96.80761814,15
252394,783,42.91773677,-89.37339842,14
861711,3652,38.85505324,-77.05023103,3
115218,382,52.63455726,-1.132055819,45
442199,1542,32.77813148,-96.75586935,15
196010,588,30.264627299999997,-97.73948193,0
344233,1154,33.84995998,-84.25478339,20
41363,167,50.82617904,-0.138015747,1
696874,3002,30.33651352,-97.73916005,0
413477,1414,29.78083954,-95.54039618,31
547878,2211,28.37525953,-81.50834084,26
784315,3328,30.25815902,-97.80774951,0
257797,819,30.23556877,-97.76061908,0
269671,854,33.21156529,-97.14845717,15
907943,4018,30.26762962,-97.73664951,0
1001466,4657,32.801330300000004,-96.82701101,15
21583,109,30.26863038,-97.74240017,0
261494,829,38.039623999999996,-78.464965,46
963413,4485,48.42515008,-123.3622649,7
60413,218,35.53850358,-97.53227592,32
561791,2301,21.33319329,-157.9205704,4
892853,3886,30.27073378,-97.753703,0
1046402,4804,35.52510339,-97.52850753,32
71441,244,33.68134007,-117.1730594,8
495485,1834,29.73077032,-95.38627627,31
917082,4137,37.87342505,-122.2748256,2
509317,1948,32.94915778,-96.73094323,15
327379,1086,34.0157629,-118.4944325,48
129570,435,37.77002355,-122.4221537,2
831651,3463,37.75719472,-122.38716219999999,2
491368,1806,42.18774884,-87.85193555,14
175965,540,35.83771585,-78.67605686,28
986791,4589,52.65290224,-0.476869941,1
759801,3240,41.85987202,-88.06851005,14
671551,2877,33.07199868,-117.26557360000001,8
507636,1940,38.94875349,-77.44214581,3
174500,536,33.04046452,-96.75138831,15
770265,3273,32.86634397,-97.13032065,15
706423,3039,39.76915722,-104.9875567,9
224070,693,37.27005593,-107.88223,9
1012471,4690,32.86863908,-96.77367209999998,15
555199,2255,35.80515957,-78.55453995,28
963235,4484,48.4218969,-123.3803373,7
1011840,4687,33.02682886,-96.79272542,15
134294,444,28.43199749,-81.30778583,26
269719,854,32.88117296,-96.76854372,15
376656,1282,36.66800282,-93.22483027,49
613042,2605,38.821328799999996,-77.04726934,3
260638,825,29.97204639,-95.69142222,31
939495,4302,37.783006,-122.4605899,2
298200,960,35.53363488,-97.52783727,32
71639,244,33.61776243,-117.703115,8
1040551,4793,42.48227304,-71.21361494,10
703669,3015,35.82498801,-78.70726168,28
1023314,4743,32.78748392,-96.80051565,15
41185,167,50.82520646,-0.15624059,1
785710,3331,30.26780605,-97.74154185,0
69592,241,47.61530548,-122.2048557,7
977413,4534,45.29928878,-75.73653243,36
605655,2553,47.61465608,-122.3197205,7
911466,4073,30.0040221,-95.51266909,31
481868,1762,40.2016152,-74.75867875,47
111990,375,30.61605021,-96.34022713,31
169036,525,43.64404028,-72.32477957,10
214798,667,31.85858417,-106.5578615,38
781257,3311,40.45687302,-79.9272589,46
705525,3030,30.26069243,-97.75887005,0
136492,446,37.44333424,-122.1695387,2
469442,1690,33.93970175,-84.4915688,20
974821,4522,37.80788523,-122.41765020000001,2
799260,3372,40.77547995,-73.97473454,18
1010213,4684,32.9232295,-96.9829713,15
957495,4445,37.79054421,-122.404003,2
962346,4478,37.80054225,-122.27014799999999,2
1043713,4797,30.40836237,-87.2113724,40
22019,111,40.81051465,-73.95254953,18
332867,1108,21.43745045,-158.0150968,4
898859,3935,39.47842955,-106.04491340000001,9
1020111,4730,33.78184934,-84.3873167,20
688141,2962,32.89746165,-97.0357132,15
826879,3447,40.1477638,-82.9883809,30
1035896,4785,51.53204293,-0.120813467,1
819628,3429,47.13605767,-122.29221629999999,7
33910,140,38.89716529,-104.7669361,9
907764,4012,32.78553127,-96.80862665,15
577527,2361,40.02250424,-76.19196653,47
88598,312,30.27253137,-97.75362253,0
36217,148,30.31150494,-97.70812154,0
86749,302,38.85053711,-77.04102516,3
651360,2783,32.89774835,-96.94314122,15
637356,2713,33.03596808,-97.0685113,15
242546,753,37.50435697,-121.97640179999999,2
369120,1256,41.94691529,-87.65420437,14
117485,392,39.00174344,-94.57838058,12
976848,4531,33.99738683,-81.03819251,5
245188,756,51.50730753,-0.09074901699999999,1
541568,2193,37.67465698,-122.1228737,2
214806,667,31.82130879,-106.54854109999998,38
836720,3480,40.78088264,-73.98157954,18
216049,668,34.14735007,-118.2569764,48
514178,1985,32.95329,-96.8543566,15
549795,2229,33.80510629,-84.50938939,20
654401,2798,40.77457811,-73.87200594,18
813029,3411,30.42450094,-91.14001613,24
811566,3400,43.06916522,-76.17427021,36
427859,1479,38.7106563,-75.0984057,47
983987,4570,50.82199397,-0.14097690599999999,1
230273,718,40.76455307,-73.97315063,18
187689,576,35.46331776,-97.50748158,32
217345,675,51.49972016,-0.215488672,1
781967,3313,38.067304,-79.09999300000001,46
342799,1153,36.02745295,-83.92756999,20
570941,2344,45.11213718,-93.33780642,23
386759,1327,40.738087799999995,-73.61290455,18
172494,534,39.05321565,-94.6041132,12
553550,2252,35.87180492,-86.84543740000001,34
389468,1344,41.89182205,-87.60820238,14
390414,1346,37.41448207,-122.07707409999999,2
1040858,4794,41.89182205,-87.60820238,14
260573,825,30.01377653,-95.59295183,31
403023,1388,39.971937,-83.00439513,30
284442,900,30.273916600000003,-97.7408123,0
975757,4527,26.43864649,-80.07338714,11
154270,490,30.35442195,-97.73343921,0
966384,4492,30.34790915,-87.30187178,40
670137,2867,35.900072200000004,-78.65234093,28
484867,1773,30.5683664,-98.27630977,0
146682,472,37.7740455,-122.41350890000001,2
3901,18,33.13762513,-117.1891341,8
287718,914,33.80174172,-84.41271186,20
394020,1353,41.94675325,-87.70782595,14
764744,3252,42.06301812,-87.75229812,14
1041358,4794,30.26725434,-97.73944438,0
532318,2101,35.1959304,-101.9196307,38
800585,3379,32.910824600000005,-96.8739061,15
114307,381,32.94303723,-97.12953682,15
1014087,4698,51.49931942,-0.127447844,1
1012362,4690,32.803304600000004,-96.77385182,15
566707,2324,37.98129848,-122.56592490000001,2
595671,2479,29.52664132,-98.47198248,0
253164,786,42.35285919,-71.11485284,10
619495,2631,32.75572747,-97.07161127,15
22304,111,40.7363618,-73.99090337,18
644326,2751,34.12312725,-117.1938229,8
795944,3359,33.0749471,-96.89265362,15
188325,576,39.29466995,-94.7191,12
634633,2704,20.60828215,-105.23471040000001,37
381237,1304,33.98485821,-117.84265590000001,48
65365,227,30.26529449,-97.73854852,0
291739,931,40.75860078,-73.98168170000001,18
144750,469,36.10221175,-115.174613,25
716489,3090,38.95233387,-77.44794846,3
584278,2388,32.7821255,-116.94980349999999,8
672245,2879,39.72535741,-121.8072845,2
314055,1014,33.057768100000004,-117.29703500000001,8
129104,434,30.20155733,-97.66712666,0
678963,2909,33.95932943,-83.3787312,20
963057,4479,30.26728033,-97.73890257,0
875603,3751,36.02651321,-86.79030863,34
830648,3462,36.04346037,-86.77877963,34
728956,3137,44.0286714,-92.46246049999999,23
196056,588,30.26828635,-97.76961402,0
177204,541,26.22041157,-98.26050632,29
480392,1755,33.90163898,-118.418122,48
908414,4026,30.27016322,-97.75041929999999,0
2204,2,34.06207728,-118.2487878,48
637107,2709,42.48227304,-71.21361494,10
794059,3353,41.88889015,-87.62952312,14
658936,2810,32.8611289,-97.3194904,15
394390,1353,42.21102935,-87.94114709,14
391695,1351,42.46107221,-71.34928107,10
61359,221,37.3950121,-122.09938390000002,2
765522,3253,42.33160362,-83.07282385,30
179926,551,32.81065778,-97.43161868,15
941840,4312,47.609703100000004,-122.33810420000002,7
441388,1538,33.63863258,-84.43714142,20
29790,130,37.77189047,-122.4372979,2
1044731,4799,32.86862556,-96.77499175,15
762001,3245,34.01311598,-118.41766659999999,48
161446,507,39.28972965,-76.60664337,3
664457,2838,37.61805574,-122.3868155,2
791425,3345,44.98002923,-93.30962173,23
842498,3504,37.99039258,-85.71012833,44
104414,350,30.268471,-97.744632,0
773210,3279,33.80749191,-117.9177189,48
527114,2063,33.47982705,-111.97673789999999,21
713244,3080,33.03561815,-97.06609633,15
287180,911,41.61656,-87.77414,14
706418,3039,39.73738932,-104.98810890000001,9
219073,680,21.29168357,-157.8459728,4
736456,3165,33.94353796,-118.40716840000002,48
814540,3412,28.37059263,-81.54701427,26
447307,1560,51.51852406,-0.12109637300000001,1
637270,2711,45.54996613,-73.59250417,36
61406,221,37.42600412,-122.144544,2
35075,142,39.08450067,-94.58411506,12
1047590,4806,32.89771388,-97.03667879,15
263460,832,33.98595457,-118.3944682,48
412475,1406,42.96265435,-78.78289212,19
287960,914,33.77307418,-84.35432553,20
507244,1940,41.88969795,-87.62366995,14
312303,1010,28.48630783,-81.42704844,26
603648,2539,29.78470754,-95.74855655,31
131173,439,18.24714283,-66.02343321,17
7112,32,30.26910295,-97.74939537,0
789204,3340,32.7400484,-97.43405812,15
250466,779,40.05912338,-105.27645020000001,9
300466,975,42.56798434,-87.95050263,14
224304,694,34.07186628,-118.3604779,48
224573,695,40.00885262,-105.2734719,9
339507,1146,36.10761207,-115.17385130000001,25
857915,3624,33.06777505,-96.69437723,15
111754,375,30.61605021,-96.34022713,31
608170,2577,30.27432128,-97.81349487,0
800858,3380,30.26739797,-97.74934173,0
678865,2909,33.93390773,-83.30983407,20
728805,3137,44.00347352,-92.34547375,23
54911,205,21.28063699,-157.798326,4
466602,1676,28.19182358,-82.6350121,26
728583,3133,38.92027795,-77.04189508,3
665367,2842,41.667782700000004,-70.2973938,10
815776,3415,30.27174353,-97.74512528,0
435095,1508,41.12056795,-81.48021312,30
328489,1098,27.710250899999995,-97.40692378,29
567187,2333,34.17458939,-119.22542790000001,48
735679,3158,33.84537106,-84.35979724,20
756989,3233,39.74618357,-104.99562979999999,9
615466,2615,30.48547288,-84.42075495,40
219453,680,21.29576085,-157.8331384,4
735318,3158,39.108689399999996,-77.06366918,3
938505,4290,26.07116242,-80.14208794,11
359077,1203,49.28542948,-123.12978740000001,7
927152,4216,30.26964965,-97.74898767,0
93804,328,30.26898249,-97.74039388,0
616337,2617,34.06225947,-118.44684170000001,48
906196,3999,45.46226519,-73.56645852,36
392577,1351,38.89659047,-77.02613353,3
634120,2704,32.44245298,-97.78754663,15
560837,2297,28.411357399999996,-81.45097855,26
411776,1406,42.22994452,-83.10232032,30
844224,3518,37.87908423,-122.29588759999999,2
605122,2549,32.73474015,-117.1482369,8
128104,428,42.48772839,-83.14394116,30
718220,3105,33.10803442,-96.80863967,15
611449,2596,43.33435143,-79.80968983,19
313637,1011,34.07223431,-118.39642479999999,48
283247,898,37.35920412,-121.9721097,2
799219,3372,40.77611367,-73.97575378,18
558438,2277,36.11391092,-115.30879080000001,25
434742,1508,41.13552683,-81.64386342,30
262776,832,34.03997898,-118.44267549999999,48
281984,898,37.5122702,-122.2533703,2
767031,3263,37.808579200000004,-122.41013999999998,2
953584,4399,34.00731018,-118.49036799999999,48
508537,1946,52.26093828,-113.8132648,39
136946,446,30.26021632,-97.75173426,0
491196,1806,42.19856355,-87.86009569,14
136663,446,37.31969723,-121.8683338,2
746717,3206,29.96003282,-90.05980353,24
784233,3328,27.81524503,-97.39042121,29
727246,3129,47.609703100000004,-122.33810420000002,7
982699,4559,43.08193352,-89.36583573,14
902558,3973,30.26824742,-97.74519145,0
665958,2845,37.32159446,-79.23627947,46
297803,956,30.2735272,-97.74085468,0
219075,680,21.28999415,-157.8326261,4
343371,1153,33.70213545,-78.92415047,28
431948,1489,47.66880648,-122.38708829999999,7
184743,569,45.53553275,-122.7002227,42
253808,786,42.33657178,-71.10215989,10
648522,2765,37.67586325,-121.7577477,2
326335,1080,32.013284999999996,-80.84872800000001,5
431467,1488,30.00816267,-90.02787537,24
200725,614,35.479594899999995,-97.52089062,32
235433,728,39.57285383,-105.0045277,9
773601,3279,51.51892462,-0.155922175,1
45242,176,37.75710281,-122.418897,2
621457,2638,41.14495167,-87.86275685,14
735070,3158,39.11695378,-77.18128125,3
722514,3118,35.56446468,-97.65547078,32
456353,1618,47.26235525,-122.4456257,7
897487,3933,32.90707767,-96.95183956,15
310063,1002,29.21841033,-82.0581463,26
986576,4589,52.64784967,-0.480359495,1
357143,1201,40.6958449,-74.17719720000001,18
31437,131,30.19812775,-97.76384735,0
134339,444,28.542786100000004,-81.37774215,26
629047,2676,25.837805499999998,-80.18416933,11
10102,53,37.7451653,-122.45326259999999,2
938721,4299,39.27470602,-76.60326312,3
966421,4492,30.40112553,-86.866466,40
696500,2998,48.07606298,-122.1807864,7
415534,1416,32.86918463,-96.77383148,15
624593,2653,35.65796793,-97.33556271,32
609627,2583,33.04384432,-96.85481683,15
309885,999,41.88582646,-87.62814784,14
705715,3030,33.94353796,-118.40716840000002,48
958129,4453,37.453136799999996,-122.1840761,2
28636,127,39.04105295,-94.59473938,12
612198,2601,51.53355855,-0.10496643300000001,1
331747,1108,21.45310358,-158.00649230000002,4
1044252,4799,33.23047635,-97.1724093,15
669292,2859,40.78589522,-73.97304063,18
184220,567,40.76341371,-111.89718959999999,22
240462,743,32.27415599,-110.9433706,21
810829,3400,43.03282539,-76.18915021,36
861120,3649,36.09297943,-86.70355225,34
858598,3631,36.10532952,-115.1667804,25
749719,3221,43.67143173,-79.38023981,19
409757,1404,33.541895000000004,-84.26965200000001,20
337347,1128,36.11334824,-115.1675743,25
939216,4302,37.78170653,-122.45245800000001,2
829280,3455,35.99920654,-78.90586090000001,28
825520,3444,32.7550868,-97.33029485,15
856110,3609,29.73335011,-95.41067193,31
248801,776,51.50886266,-0.128456354,1
109089,362,35.30902878,-97.4970041,32
53764,203,30.27073378,-97.753703,0
660627,2821,33.64074887,-84.43622837,20
866451,3682,30.39578317,-97.71985652,0
335875,1120,37.76488462,-122.4226027,2
357056,1201,30.20199314,-97.66632199,0
224684,695,39.64958341,-105.00616550000001,9
888956,3836,30.26672152,-97.73865581,0
517612,2009,33.802906899999996,-118.1646153,48
454813,1617,40.01736823,-76.72619233,3
753658,3227,35.73791529,-78.79884365,28
880391,3771,32.74398995,-97.34105425,15
826581,3446,33.81206215,-117.9189992,48
475774,1725,35.716893299999995,-97.49427978,32
983566,4566,39.45347203,-74.63275397,47
259124,819,30.27110442,-97.75405169,0
1004044,4663,33.74867157,-84.35933893,20
662853,2826,41.59332441,-93.81623626,12
606633,2564,30.27073378,-97.753703,0
174121,535,30.23063064,-97.79888749,0
127186,425,35.9956338,-78.90007299999999,28
462728,1660,33.21121919,-87.54309153,43
622449,2638,41.88095917,-87.67511858,14
310437,1005,43.64270598,-79.38675642,19
662193,2823,45.43173067,-122.5706327,42
1008089,4678,32.95566312,-97.09770148,15
511344,1961,47.49269699,-117.5841523,35
403959,1388,39.16214447,-84.42418093,44
664913,2841,32.94149637,-97.13160752,15
317856,1045,35.68624888,-97.50880712,32
984811,4578,42.36191812,-71.05661635,10
323804,1075,39.95816687,-76.72891259,3
988406,4594,36.17999085,-115.33527360000001,25
611674,2596,46.23489438,-63.12744048,10
532673,2105,40.7427389,-74.03139448,18
302292,976,36.11772041,-115.1722848,25
191332,578,40.74122818,-73.98127267,18
428838,1479,41.70349884,-70.48472595,10
255094,792,36.51079203,-4.925052383,16
156004,491,32.91060018,-97.31437462,15
369765,1256,21.30266643,-157.8574358,4
189803,577,36.16081303,-86.77748697,34
182135,556,45.52517062,-122.6816493,42
140807,457,40.72896617,-73.98714781,18
946395,4359,47.51850203,-122.29596550000001,7
732372,3155,30.52974292,-97.814288,0
794655,3354,36.09930211,-115.17537549999999,25
670839,2873,34.23720095,-77.94891080000001,28
698927,3006,39.76520833,-86.16381944,44
487581,1783,40.74556225,-73.97794675,18
904250,3988,30.20174099,-97.87749524,0
451453,1594,18.41342098,-65.98444549999999,17
985346,4585,42.36664205,-71.01695063,10
710559,3069,39.64395,-86.10457199999999,44
931272,4255,36.136185100000006,-115.15170690000001,25
108227,360,40.70183455,-111.94866359999999,22
578736,2361,38.95915017,-77.36087322,3
430913,1488,30.39527563,-86.60213162,40
855064,3599,29.55957108,-95.3619498,31
494389,1827,21.29180353,-157.8428936,4
553648,2252,35.92396101,-86.87161778,34
482333,1766,42.99627183,-81.22557162,19
916924,4135,29.98779857,-95.33935547,31
190921,578,40.74652939,-73.98602484,18
648550,2765,37.89629965,-122.0599038,2
651634,2784,32.30209106,-95.27229911,15
796636,3360,32.60271805,-96.9261924,15
413319,1414,29.76015267,-95.55788552,31
369814,1256,21.34812997,-157.89587649999999,4
82503,281,28.05146638,-82.52511742,26
380861,1304,34.13598637,-117.98589720000001,48
45419,176,37.80653958,-122.4045746,2
343932,1153,38.25676651,-85.75403698,44
169155,526,40.77145425,-73.95609805,18
94635,331,37.46688862,-122.22458780000001,2
1044896,4799,32.54561805,-94.3498817,15
360593,1206,35.57980658,-97.56773298,32
947179,4366,37.44782024,-122.15930359999999,2
845172,3528,37.78659122,-122.40385829999998,2
816928,3420,32.73660333,-97.43290378,15
853965,3591,29.42623553,-98.49776387,0
669273,2859,40.78373122,-73.97757301,18
186664,573,33.83702487,-118.34914099999999,48
230404,719,38.80464478,-77.03920537,3
137106,446,32.74916761,-97.36302853,15
229622,715,37.29438875,-121.9407601,2
845738,3531,37.78586631,-122.40240049999998,2
769232,3272,34.13646783,-118.3541618,48
150538,480,38.96943342,-95.23514885,12
641126,2733,40.72942146,-73.99377823,18
662534,2825,28.431109600000003,-81.30758286,26
619340,2631,35.22013032,-80.94358977,5
